filename,subject_id,eye_height_ratio,eye_width_ratio,eye_aspect_ratio,eye_tilt_deg,eye_spacing_ratio,eye_asymmetry,iris_vertical_pos,brow_length_ratio,brow_thickness_ratio,brow_tilt_deg,brow_curvature,brow_gap_ratio,brow_eye_gap,nose_length_ratio,nose_width_ratio,nose_bridge_depth,nose_aspect,nose_tip_angle,mouth_width_ratio,lip_thickness_ratio,lip_ratio,mouth_corner_angle,forehead_height_ratio,forehead_width_ratio,forehead_curvature,chin_length_ratio,jaw_width_ratio,chin_angle_deg,chin_protrusion,face_ratio,upper_lower_ratio,mid_lower_ratio,philtrum_length_ratio,philtrum_depth,cheekbone_width_ratio,cheekbone_protrusion,cheekbone_position
F0029_01_1_M.png,F0029,0.046536158225355596,0.18291349767382736,0.2990912958873689,88.15920398152576,0.2746905086960872,1.2293651637464704,0.5087851740731358,0.02978181360801306,0.13337691878013883,-91.69001287084862,2.9223931282049818,0.8395911350803066,0.13813439925669552,0.21322159769495305,0.28051146166691604,-29.942889288067818,0.8935926408278765,-91.50643935468595,0.436010731523802,0.10075877875367942,0.5222478433683584,4.033756798809008,0.17236948869764881,0.9268900008474751,11.474685296416283,0.21443922101282586,0.7976510521918245,171.3153894764964,28.60383577994071,1.1755984408860862,1.1620244194507379,1.2363240710596897,0.08385244974362865,2.8355851024389267,0.9861551961308415,0.31267181038856506,0.5370177152906889
F0030_01_1_M.png,F0030,0.05685911432536519,0.19942427534749846,0.3974680120758475,39.43745729638936,0.24465228361367444,24.535605135915812,0.3003223898596411,0.044054845891816484,0.10830545763112587,11.583380666965084,1.951082347769213,0.8233825012720802,0.23258726316238995,0.19983618714643456,0.272308543406129,-28.02223116159439,1.0230408666260113,-111.40994311945117,0.29955192298943956,0.21738025967827754,0.15070832030708184,-1.312431118274653,0.1720425400441286,0.9688799568343697,5.068169385194778,0.16167589791626163,0.7495537965103903,167.06292731043666,22.667436059564352,1.3940556623597664,1.292608964620112,1.33408042791773,0.08950131913406408,5.745130777359009,0.9999650495959407,1.717614233493805,0.3364717463607394
F0031_01_1_M.png,F0031,0.0524098696848021,0.17965204304900764,0.33915361246012327,87.5386536612976,0.26760050001812885,0.7129184010771044,0.5208916431240147,0.028522720427031457,0.13719700616058433,-91.85620390786198,2.9866778249628143,0.8292978504474479,0.11603637594441034,0.19606926977849343,0.28782357500732353,-22.08422541618347,0.7919517013060201,-93.5458846905246,0.4154778488868938,0.2031151232603073,0.2869833943682353,4.625342630950493,0.1465429443546526,0.924935641508353,17.384638655930758,0.17975929242477534,0.8080439565239302,165.45905494002207,18.584272312000394,1.1625604061286379,1.144660057216777,1.2313602388768459,0.07925056436952596,1.148281842470169,0.9949931993282984,-3.478504568338394,0.5016953045840308
F0032_01_1_M.png,F0032,0.03448619133342024,0.17956193645069476,0.22363580089198823,89.21462725244405,0.26746894417546646,4.336695694710303,0.5795360414535342,0.02938833568482867,0.13788129280694758,-92.08700563301358,2.504852179911878,0.8379331156235799,0.10938437886955032,0.20139804406858736,0.3043517765717873,-27.608975172042847,0.7705304098991121,-86.29260434796349,0.41124444800279325,0.15794184753296198,0.33443336231025117,4.639090406372333,0.1637977693950376,0.9250532617784553,12.692917473614216,0.20726839194206584,0.8339781151864013,165.41059594634476,27.61648066341877,1.1644219299146599,1.1092056793021456,1.198078552116115,0.09447894795935878,0.3603621572256088,0.9991712927390501,-0.08097723126411438,0.49254013498149035
F0033_01_1_M.png,F0033,0.05320895836470563,0.1902437013457191,0.31167152792433395,81.86733479126319,0.2766376116667313,37.295841786937125,0.12403257597567965,0.03566374742407353,0.1437377584821126,-102.32948200951559,1.7644148295332938,0.8755163359017263,0.10630155853683727,0.22386733750245102,0.32703393284251325,-19.289448112249374,0.7628173754791711,-42.36720964772552,0.3292611789400437,0.08830258041366944,0.5031970125832118,0.43058387935529147,0.20200093992839968,0.9730525571171115,12.65502255409956,0.22892839909948648,0.8240832161518288,172.70919117470996,17.74838324636221,1.1143526747881485,1.1807697791260885,1.1999084557984279,0.09493381132379686,2.7951300144195557,0.9888244193421429,-1.7104460299015045,0.47867983499318423
F0034_01_1_M.png,F0034,0.03810966791931593,0.18037459506892856,0.25598431743070865,-0.24283502183955363,0.2949963610464498,0.10494707395626374,0.020150002271239947,0.02859848597370759,0.13431177767441788,-2.57038207913822,3.3368289539230815,0.8509143634260663,0.393915520576913,0.21884932298854326,0.33821309119738874,-35.570603013038635,0.7839860913628368,-179.93842618758742,0.5293721509913766,0.17158397931592037,0.3700654527243258,-0.42379317239888814,0.1582412139716733,0.9429033757006335,27.66304984688759,0.16447499306842608,0.8059322004602218,169.4516009821635,31.512644737958908,1.211584097198529,1.1699537196332337,1.2287620237101502,0.09073903136900942,0.5337005853652954,0.9902988816106766,-4.616484045982361,-0.005670695191471092
F0035_01_1_M.png,F0035,0.03574747084580628,0.1812802641325043,0.22462821989167608,87.71597507826985,0.26206409378812545,0.8687264472284122,0.5155806386835678,0.02970230068378388,0.14165489645452403,-91.03210575274488,2.8646589970230782,0.8210206206959418,0.13976194436181438,0.2087148124218389,0.2948623870564994,-28.32241728901863,0.8063125416193829,-94.79535647137081,0.4666077814229279,0.1548069806418422,0.3797902519044894,5.099609760513093,0.16305693134476704,0.9321049081812258,15.297376289963722,0.19054820009174114,0.7985097202462652,169.053164730687,25.773265643510967,1.1391201131185607,1.1673056501976695,1.238724640044642,0.08481934552322834,1.4502274990081787,0.9891336657842027,-1.2034937739372253,0.5414321877398836
F0036_01_1_M.png,F0036,0.062320219713332306,0.20687744742294456,0.3567377458650783,32.018821597884454,0.23986052567628646,34.04870215349052,0.6934688045475839,0.042358127683016486,0.14423873002468546,14.967016593302446,2.3969421439808354,0.8482082934219688,0.29288329691182047,0.17589302222612582,0.27195856177125816,-34.20247256755829,0.765912420383034,-137.7021980498524,0.3738390760631716,0.21313437191971304,0.21389919689379397,0.9582274799571083,0.192724711140909,0.9962700925729392,6.6463422775268555,0.1470503115711628,0.7751510345867924,173.9357430568585,24.705103458836675,1.1842223054325027,1.2852593212418508,1.297086254914432,0.1103484638557697,8.780117332935333,1.0054377524452298,2.1979576349258423,0.29961028832565584
F0037_01_1_M.png,F0037,0.04392075537519813,0.20405548853395816,0.2766401759332955,9.321502529923421,0.23574278084928352,14.422621530977828,-0.022159041890714215,0.03230344039078058,0.12956925523075002,2.180917055423599,2.9762173739923554,0.865522288340064,0.35991664795884076,0.1767759278037754,0.3387460481621134,-27.97818124294281,0.670722105376112,175.76473711045708,0.4683857434834192,0.2675141672159129,0.22388002074569432,-0.228104406702074,0.16990381016630413,0.9789619718156489,18.852733857929707,0.15009444756055354,0.8327497277519658,165.4187589704623,24.025648534297943,1.285268109939334,1.1755776545954422,1.204116880000254,0.05729539708073356,1.656113862991333,1.0027280040017579,-3.2861459255218506,-0.00861196785763022
F0038_01_1_M.png,F0038,0.07915869921289667,0.2060326600848921,0.48579940233999575,21.248623407146006,0.24905354642778255,1.5779208340648259,0.35339095985869506,0.03090177875316879,0.12314461982315296,12.065269151290295,2.9041616353610182,0.8343362256227176,0.3401841347904585,0.16794999624713688,0.23088599727428918,-14.869966953992844,0.9197648336005957,179.7335111835605,0.3604727080580855,0.2758082565025435,0.17530145647726475,2.33916150834283,0.14613509086175444,0.9399570534397839,16.88121870160103,0.1572314584842691,0.8398999692655407,164.43904803122845,10.855551660060883,1.2644288514970086,1.1191297628713324,1.1912109979968557,0.06175606392335211,0.22179454565048218,1.0004980806063333,-4.805491268634796,0.09043457779666769
F0039_01_1_M.png,F0039,0.07572964643993493,0.1999902265440873,0.43761746566753035,11.091295579658883,0.2743435211290887,6.84510427146192,0.14489930940112705,0.03337916693104134,0.1404562578562592,4.519115587587734,2.8974094243212916,0.8614778279906256,0.4061916942617553,0.22921720494904824,0.2935365802424855,-38.308972120285034,0.9024485926690983,-176.2319999803061,0.3949521560772804,0.1263241173714606,0.40563480566093846,-0.011531728458730347,0.19002679402801245,0.9637548230455261,1.0165518522262573,0.1695321676985565,0.7827877288874978,168.02549238061036,40.84696210920811,1.1556797134648544,1.2311828449523854,1.2600092019830513,0.07274815867634835,4.917838275432587,0.9863197415976613,5.332489013671875,0.06386759500839065
F0040_01_1_M.png,F0040,0.05262095304020883,0.18646701477775374,0.3188379168942063,10.579293651521326,0.2643966158332415,5.773495515452125,0.15739799854721784,0.03470487095561924,0.14291812331512604,2.243616337981706,2.855127831505137,0.858266835828496,0.40507139584223684,0.22554992329873347,0.28901797596224393,-37.148637771606445,0.881720828548369,176.85281045502998,0.4334286580227002,0.1668680161350215,0.31822550800208993,1.7779311942256817,0.19606912427363116,0.9691370174614393,2.096688151359558,0.15785722434554691,0.7990821436664732,167.55220771625392,33.95500190556049,1.129830440657185,1.2128127566644074,1.2378579232285405,0.06813711643527243,6.982001960277557,0.9891501628479907,4.4134193658828735,0.046048205011308414
F0041_01_1_M.png,F0041,0.04986329857145553,0.18583130989567376,0.3253432663247019,91.35131754638334,0.2640013706626797,5.580338110934565,0.47877043885508924,0.034981257720275875,0.13110689019914437,-88.84608179255744,2.116809438851445,0.8350225405134981,0.11402902624357032,0.24434772227569238,0.2880483759757472,-37.868058532476425,1.0285432775572665,-89.23412992314746,0.3767746278485344,0.12175342827907625,0.40055757430976247,5.245504124678738,0.19615924129273093,0.9480334802881791,0.2808232605457306,0.154490630135671,0.7746644272572876,167.0682862284309,41.739898324012756,1.2124943009980973,1.2237989081862293,1.2692346226735725,0.0911744477458317,5.334841310977936,0.9832309120285425,6.5730080008506775,0.4903454409839705
F0042_01_1_M.png,F0042,0.0330213112011186,0.19007163035219476,0.2274892409429481,87.84891135318057,0.24455051542193665,39.83260501515053,0.4705631160107093,0.032109254944177906,0.12115246285852761,-83.82625148700672,2.8791755411484043,0.8142010516356394,0.12980118253046805,0.22368646095342073,0.2768294239292681,-24.356971085071564,1.0580624378883257,-109.64416255834188,0.46477483215431165,0.1703629146559463,0.3123138364318824,7.333948642221816,0.16752428348797033,0.9286882417787142,9.370507411658764,0.1646245630902826,0.7832860965233954,164.9947279193864,21.069796197116375,1.3094347056740943,1.185630953875837,1.2646577829458852,0.07978445372241208,2.8827162086963654,0.9905888582416138,0.03682538866996765,0.5011024368042194
F0043_01_1_M.png,F0043,0.05918642574085888,0.19564788866088914,0.3059880534363007,34.72391145257728,0.26825615070442776,38.89453793403005,0.7241530106666424,0.033659181971057814,0.16139483254653045,22.691883925819198,2.8799368407773773,0.8480732083672603,0.3478999202688451,0.18675433491894075,0.2623025677212632,-21.076484620571136,0.7201544887659159,-144.79743550274037,0.3239951834037601,0.18419360050545322,0.2615855159723029,0.3541783222630239,0.17618429974682703,0.9401879792691002,9.977160729467869,0.1758115133790707,0.821296283184357,177.99034215235264,16.522691510617733,1.0114805187321794,1.1447610302384086,1.2122727306334262,0.08366075250974328,2.7576448023319244,0.9956350878749841,-1.0176032781600952,0.29128261369642644
F0044_01_1_M.png,F0044,0.0299717167002302,0.17820889876824958,0.1887830822432926,88.22576394565736,0.268035238516316,7.880477337619227,0.47331051700388055,0.03223326396894345,0.1406584164481714,-91.51575115348442,2.6047401317263237,0.8256969448672181,0.15166975134396535,0.225499076284463,0.2629744284690882,-27.811470553278923,0.9625251529209062,-90.50103772422705,0.35850413573988943,0.13141198249215807,0.36723866802081084,3.1613044785662203,0.1581708057085059,0.9470036692124386,9.413788206875324,0.19950772359924454,0.7877906423638191,167.35503324558294,30.151322074234486,1.122485759796157,1.2021006829566927,1.2455953312738968,0.07951054628173222,1.0321026295423508,0.9812683461496372,1.1466886103153229,0.49937953947042135
F0045_01_1_M.png,F0045,0.008071413696917846,0.21125122528979662,0.044687609872728795,88.98057922829847,0.2575918287176308,23.20119995478544,0.10049229743567917,0.03175969325687497,0.13677468863869313,-95.53972353131599,2.5639911451304256,0.8421092647365815,0.1752049710004805,0.2276805562966692,0.2816440188466826,-28.358371630311012,0.9455013803241444,-80.1017804010245,0.46590550548581344,0.15960140893186064,0.3577344225700647,7.084256034477726,0.16278559267300097,0.9563723791844243,8.954526968300343,0.17710148502885545,0.7875229256602795,165.99593781769974,25.637347362935543,1.1695983746306118,1.214405762705355,1.2497810993170138,0.07182589219508972,2.8076110035181046,0.984231267769055,0.7660388946533203,0.5059529024565009
F0046_01_1_M.png,F0046,0.051428363387768315,0.18653151124214207,0.3386305051232272,88.28361786514749,0.2741923408552239,1.2283657548064577,0.5378415749512323,0.028582564522830957,0.12741327000913913,-92.1674334858236,3.099274480054585,0.8226848292500715,0.11916085393150488,0.21093823138855916,0.2958601153696737,-23.93073119223118,0.8756780453818817,-86.30220253769458,0.4649630547360571,0.16252719309239996,0.3487424924982086,5.848212294908855,0.17656680866036056,0.9177236324689039,12.76663362979889,0.16921789042714414,0.7956861858570834,168.84039822335617,20.787984081543982,1.2282183548611365,1.153373841070731,1.2504077846058226,0.07610061140416555,1.6366155445575714,0.9949322008990124,-1.4556670188903809,0.5354239706916458
F0047_01_1_M.png,F0047,0.03019662243610506,0.1768157407326342,0.19700090181386665,88.34988022037234,0.2580204380181357,32.489373767655565,0.5338174766555879,0.028990631264776696,0.13618878343707608,-91.52723988803726,2.823493061653761,0.8067229352144973,0.1253542893818544,0.20347328406559334,0.284831122289888,-22.08955630660057,0.8240446114021117,-90.06882327183972,0.4894715453070341,0.18600455009743966,0.3357280784280902,5.56898024771728,0.1636136464821457,0.915948898387074,19.365026727318764,0.1827842935434934,0.8021042388539972,165.89604890952205,15.387409999966621,1.1535349840175277,1.1419324995660565,1.2418039316621257,0.07368981340962348,0.1784902811050415,0.9960561974117503,-4.314770400524139,0.5182803185406986
